id,latitude,longitude,Review_num,Rating,Categories,Price
hGlDWVo8uqxksFSwWC3AZA,33.981056812997004,-118.44139661901453,2,2,"Italian, Noodles",1.0
CMp0w5cySb4n4XxgmoFdZQ,34.0669,-118.37592,1,2,"Dim Sum, Cantonese, Seafood",1.0
3vSIsnRUX2Td-8Zo3YGe3w,34.1022,-118.30645,0,2,"Thai, Street Vendors, Noodles",
7lhZv_79QeSLdxKFHHhckQ,34.05513,-118.38404,1,1,"Food Trucks, Breakfast & Brunch, Sandwiches",1.0
kvz1iB56k9MCkIlfMw3drQ,34.059464,-118.309536,0,2,"Vietnamese, Noodles",1.0
93Svns_JtCP3__wxlcSsbg,34.042005,-118.263016,2,2,"Cocktail Bars, American, Breakfast & Brunch",1.0
qDmJaJjLtjcB4Evd-VCbNA,34.02909410650919,-118.41171110776088,2,2,"Indonesian, Malaysian, Halal",1.0
Wrzpnwo2m-K6xoDGdP9NFw,34.07032693102424,-118.4050468,1,2,"Italian, Sandwiches",1.0
Bu8RRm7g3Z4X2e5OlAhuMQ,34.061802,-118.339277,0,2,Mexican,
j9CgbymJkQ08JUlNqxsjbw,34.0636367372311,-118.232733607292,1,2,"Desserts, Thai",0.0
anXcMj3V0-b5sapTI2UAlg,34.0690127468921,-118.405927240788,0,2,"Vietnamese, Asian Fusion",2.0
iSZpZgVnASwEmlq0DORY2A,34.04998060531799,-118.2400897,2,2,"Ramen, Noodles",1.0
T5XzED-R0r9KJz74EcHUNg,34.10199,-118.30323,2,2,Thai,1.0
drRIEHxmi6KtgXT4pUsLzQ,34.0524316,-118.2920432,2,1,"Korean, Comfort Food, Soup",1.0
5zYBoDGqO__fe5TYs6JapA,34.061114,-118.240917,0,2,"Chinese, Cambodian",1.0
ceCiXn-eAFNVYMXep2X3VQ,34.13638169903577,-118.35293011046066,2,2,"Japanese, Sushi Bars, Beer Bar",1.0
zD0Y5_YfUNWhoX315Wc-og,34.08900061142269,-118.34217549786862,1,2,"Middle Eastern, Falafel, Vegetarian",1.0
qX4i4xyc-8Im4PLpJX-L8g,34.03270331940081,-118.3599843,2,1,"Soul Food, Comfort Food, New American",1.0
VCu2IcNLXBi3hK5nNQzr1g,34.040813042535774,-118.26715005574484,0,1,"Japanese, Hot Pot, Sushi Bars",2.0
PJPubcB4oEtsqwnpu8SSJQ,34.091075,-118.36357,2,1,"New American, Lounges",2.0
Fc76lQREjE0mn3VK9rZ6QQ,34.0756034851074,-118.323287963867,2,1,"Coffee & Tea, Breakfast & Brunch, Sandwiches",1.0
k3FoWaRlEY7pnoPWpTg6cA,34.0513572692871,-118.27961730957,0,2,New American,
8efc5mYSXUk-GONWr1IScQ,34.10216,-118.30567,2,1,"Thai, Seafood, Pan Asian",1.0
0z23Jk7U_MpvtqKINPL2fA,34.0282923762355,-118.275208244705,2,2,"Hot Dogs, Beer Bar",1.0
P-pAAi56zMPPHfO7xf_wQQ,34.07512,-118.34437,2,2,"Vietnamese, Noodles, Sandwiches",1.0
D3VUJE1Ye4qFWiypiavtOw,34.1548299,-118.34559,2,2,"Italian, Pizza, Pasta Shops",1.0
FIhj_380IbJsHolPuNzk2A,34.091215,-118.3047549,1,2,"Mediterranean, Sandwiches, Kebab",0.0
eOE6OQX0P87jALUycKvR_w,34.10139,-118.33777,1,2,Indian,1.0
JFc9t0vL5n2bMLvTwcWGOQ,34.08879,-118.27684,1,1,"Chinese, Noodles, Coffee & Tea",1.0
Q6Gkv6-kmyMMVmMojCuaDw,34.045589,-118.235874,2,2,"Sushi Bars, Japanese, Seafood",1.0
WWO9yTCFy2c7GbnCN85S5w,34.02192236506729,-118.3965615,1,2,"Sports Bars, Burgers, Vegan",
f3PFV3Kw7TLFcF3E9YgTSw,34.083723,-118.311995,2,2,Colombian,1.0
eOJKjZemB_NfuKZTWFmjSQ,34.04106,-118.267098,0,1,"Sports Bars, Breakfast & Brunch, Gastropubs",
BmCxv24VjAgfjPWMPy1xiA,34.10175783482275,-118.34116046141402,0,2,Dim Sum,
quDRbtVyZHsvVeEMe0K6zw,34.073089805794716,-118.37602792775697,1,2,"Japanese, Barbeque",2.0
btsM7PFbuzohLbX0cxviYA,34.1406984083954,-118.3571468843,1,1,Latin American,1.0
OQtm6aFK58dUVJRBMTxyqg,34.0466898946907,-118.238583702377,1,2,Izakaya,2.0
eilkCCMDIhW3Tguf_Cmycw,34.07005689613974,-118.37682282073358,0,1,"Lounges, Tapas/Small Plates, Speakeasies",
HvDYCHDpgBy3CmzRD6gcMg,34.0533378,-118.3089351,2,2,"Vietnamese, Soup, Salad",1.0
DJWMXLbhweA65pAg0-6ZVQ,34.08332,-118.32738,1,2,"Seafood, Cajun/Creole",1.0
cjOPYO30o3HBDhVvsy7Hbw,34.0238098,-118.3941751,0,1,"French, Bars, Sandwiches",2.0
LHICgEaacuRSF4ixJLOAVA,34.08341436270028,-118.3757623,1,1,"Lounges, New American, Cocktail Bars",
iA20EiQzGr-0PKRH8h7wgg,34.073891,-118.216224,0,2,"Wine Bars, Cocktail Bars, Pan Asian",
guN1ZhKrXvQabzxqdtJTYQ,33.96424026254896,-118.35322187531963,2,2,Mexican,1.0
P_2Z_Wwk2Xtepobtxxsa6A,34.144035482435534,-118.25902519201706,2,2,"Dim Sum, Noodles, Soup",1.0
i9Lmrn6t-rxXzAzthcP9Hg,34.06277650000002,-118.30953124110452,0,2,"Breakfast & Brunch, Coffee & Tea",
1Fo6_QPQhuKOPOmNyHa74Q,34.04933,-118.242123,0,2,"Ramen, Noodles",1.0
borw1LsTQAwaCIoNoa35bw,34.06355,-118.28741,1,1,"Seafood, Cajun/Creole, Chicken Wings",1.0
5K-jAlFfFX1nnaeT8zsufw,34.057823,-118.308776,2,2,"Latin American, Peruvian, Chicken Shop",1.0
RrqZgfxIKRi6_s6lXaYVzQ,34.095947,-118.371902,2,2,"Burgers, Hot Dogs, Sandwiches",0.0
omUt_BKMikgTwxrz5OM6gQ,34.062284,-118.235879,2,2,"Cafes, Breakfast & Brunch",1.0
-7-7Rqxo2-4RiJ9Yv0T_-A,34.123661,-118.221004,1,1,"Peruvian, Cantonese, Taiwanese",2.0
5SVj7kpiXxCEnkzL_8wA1g,34.05049,-118.24406,2,2,"Cocktail Bars, New American",2.0
tcZMtDczkhU5Z2fQBGQfUQ,34.03268,-118.35315,0,2,"Bakeries, Cafes, Bars",
bJeMe365G76fcnFqBHxppg,34.06606,-118.23763,2,1,"Chinese, Seafood",1.0
vUe6SGmCpWRbVdmj1ujMMQ,34.062718,-118.309564,1,2,"Sushi Bars, Asian Fusion, Japanese",1.0
SqWYLEwZxJY7Et8w24lzjw,34.06410333,-118.283964,1,2,"Burgers, New American, Asian Fusion",1.0
iUaBD2m57Y1tgf_E_NtlmA,34.033339,-118.44215,0,2,Sushi Bars,
-b57JEtLl3V-kTn_VYaarA,34.1002474673489,-118.3292787531682,0,1,"Seafood, Caribbean",
HTFByVH44biQsc_R8sEOjg,34.0620862485445,-118.302658449143,2,2,Korean,1.0
MKzpvCubZUrS3WKa9NIgdQ,34.072889,-118.3745502,1,1,"Italian, Bars",2.0
meLKv6j3iQjuYlMKHIcFJQ,34.07282604160247,-118.35857400987662,1,2,Pizza,1.0
zRzmTeTnjf7Gm4WQzqd1xQ,34.102073259795894,-118.32445555017642,2,1,"Sushi Bars, Ramen, Beer Bar",1.0
NGdii-6GhGFUwD6HXEeGtg,34.0833787161873,-118.345596268773,2,2,"Japanese, Sushi Bars",1.0
Osce6shPInsQLAhtJEJnng,34.0953150563252,-118.30253090818807,2,2,Mexican,1.0
k7LtnuppnMlbIQDqNKO3MQ,34.08217,-118.30929,0,1,"Steakhouses, Seafood, New American",
y148iaa36UlRwyOc1-ZasA,34.046986,-118.255475,1,2,"Italian, Venues & Event Spaces, Cocktail Bars",2.0
5PQd_ZMVc6ZKDUhm3sVBEA,34.051471,-118.256423,1,2,Sandwiches,
E4W2T89vm4hmBwk39EoUuw,34.0836332933004,-118.34466214165636,2,1,Ramen,1.0
kBJdl7y-MALnpKwU_HcYkA,34.0264952086667,-118.38868056011874,1,1,"French, Wine Bars, Cocktail Bars",2.0
iDKPhqnZGbI5OqZxnj3ooA,34.0697186,-118.3078831,1,2,"Sushi Bars, Japanese, Asian Fusion",1.0
Zof4QDg2sJe3kle1cP9I9g,34.023497,-118.3934733,2,2,Sardinian,1.0
j3vvHO_58rHboxYHKD_B6w,34.04969,-118.25759,0,2,Indian,
vAGszIli2pkHf_0HolmLmw,34.10596,-118.27281,2,1,"Mexican, Cocktail Bars",1.0
TmuztHuzFydP4L6BxBkNXA,34.05761,-118.36165,1,2,"Dim Sum, Asian Fusion",1.0
LiOTgwAIorn3tDQz-ZJhaA,34.063852,-118.294609,2,1,"Korean, Tapas/Small Plates, Gastropubs",1.0
1xNQduoGeXOwp-06VneKeA,33.9762855538483,-118.363437652588,2,2,"Breakfast & Brunch, Soul Food",1.0
AZwTE95gi-LaH7kUHG1fSA,34.14627033,-118.363123,2,2,"Seafood, Cocktail Bars, Steakhouses",
FQARaeUQkrs69k-dFlelZA,34.074592,-118.251819,0,2,Food Court,
jiZnQu5Tm29WzjHtD3ec9Q,34.0789975532653,-118.311248976824,0,2,Burgers,
aoZd-4t2ueQRigj7WulZgw,34.05041555292451,-118.3621585,0,1,"Sandwiches, Ice Cream & Frozen Yogurt",
4amz1uLmqJWacGb7IJrCEA,34.0344856872052,-118.2312655,0,2,French,
i4jaeyr-C1KiN9rPj5qcfg,34.089067,-118.276331,1,2,"Sushi Bars, Japanese, Seafood",2.0
QQTMtl5-cN7htcwxKbdxUQ,34.0982749,-118.2977042,1,2,"Pizza, Sandwiches, Burgers",1.0
SDoOIzuz4k3m-SP071aykA,34.0630990152011,-118.29713344574,2,2,Korean,1.0
XQjnIHXi3jFRRNfcP_9c5Q,34.0677597,-118.3835901926424,2,2,"Moroccan, Wine Bars",2.0
0UucDMtDt97IQnljQSzjIg,34.105921017761936,-118.24420640627253,1,1,"Burgers, New American, Beer, Wine & Spirits",2.0
a5KvDCNBqX5UxuKTQY8ysw,34.13607,-118.35415,2,1,"Cocktail Bars, Mexican",1.0
Gu2xyQvF0pph3Z7AcDZHAw,34.03068340237639,-118.39953079144868,0,2,"Egyptian, Food Trucks",
lO4W_H8H4dqMK0OFZjHYKA,34.11717,-118.26132,0,2,Thai,
Fmh0WvVbegXwQz2I_ckFAA,34.00010923842883,-118.3142493796483,0,2,"Soul Food, Caribbean, Chicken Wings",
SvI6fyIQqBWswxwcE3LaOw,34.0275251,-118.3869177,2,1,"Spanish, Italian, Venues & Event Spaces",2.0
5JSRwc90j0V226stp1zWDA,34.0554157,-118.4420081,2,2,Italian,1.0
yUMzzmZt5R9yYBYDqa6P0Q,34.06744735550861,-118.30881915986538,0,2,"Japanese, Sushi Bars, Italian",1.0
FfuuxavSBU_umwIVr2r8bw,33.9969603594416,-118.431560132016,2,1,"Cocktail Bars, American, Wine Bars",2.0
wvOLfMsrzTlgZw6GDgbz0g,34.074708,-118.221158,1,2,"Wine Bars, Mediterranean, Vegetarian",1.0
cG2QWy4XDW4V-l4ufEKYnQ,34.0571,-118.36465,2,2,Ethiopian,1.0
QSvKxvGNNxtbtuLW64EwMg,34.101353,-118.338898,0,2,"Food Trucks, Tacos",
kornX_GAu5kTX5ALefTpFw,34.0853518,-118.2745658,1,2,"Filipino, Tapas/Small Plates, Comfort Food",1.0
uJsP8sLmdkA9-y7edDKBjQ,34.03343,-118.25216,0,1,"Korean, Chinese",0.0
Ttxn1SOuqsIB8raExy32iw,34.02601116505079,-118.21935067490342,0,2,"Coffee & Tea, Juice Bars & Smoothies, Sandwiches",
khApvUwH1Xhe3MtaXmaZsg,34.0978346161365,-118.3233207,1,2,"Cajun/Creole, Seafood, Soup",1.0
3e9GNOPdQH6SRxSPkw2FTQ,34.10722,-118.26418,2,1,"New American, Salad, Breakfast & Brunch",1.0
XzETpXkY01UjMKHWAEmTqw,34.0763949,-118.3050673,0,2,Korean,0.0
40A5cyaz0ozIlBF0upEKCg,34.08483,-118.28701,0,1,"New American, Mexican",
n44-dkjyvrqNpuN2J9chNQ,34.08332,-118.304284,1,2,"Bakeries, Coffee & Tea, Breakfast & Brunch",1.0
MKY8Z0-127vSGZd83uJXDg,34.05008389602654,-118.24235478154183,0,2,"Sushi Bars, Izakaya",
UicOQSYvsTJ1viCnj5czPA,34.062944,-118.365336,0,2,"Breakfast & Brunch, Sandwiches",1.0
RarCErEemglJ9ELuOZGwcw,34.083672,-118.324227,0,1,"Japanese, Sandwiches",
x54GDbBf-82ekbqrBiWKwg,34.087151928308465,-118.3766040503708,2,1,"Japanese, Sushi Bars, Asian Fusion",2.0
HX2xHdVx6_KdFSzOcI2ARA,34.07592,-118.36652,1,2,"Sandwiches, Coffee & Tea, Fast Food",1.0
crLXVV_bZwHRrHkppe2BzQ,34.05847,-118.27243,0,2,Food Court,
Z3Vbl79nkhkwZ3D2JYAjAg,34.06962,-118.27756,1,2,"Southern, Beer Bar, Dive Bars",1.0
c6-7m0hafQmFyBgWU2XtIg,34.040073,-118.443176,2,2,"Japanese, Noodles, Asian Fusion",1.0
yonwUihvT_BpM5izzDoyMg,34.01525125116,-118.33452932413246,1,2,"American, Breakfast & Brunch, Hawaiian",0.0
jJhbNZqBLbLK4IRVuoIgyg,34.08477,-118.28715,1,1,"New American, Wine Bars",1.0
kDVlUSFSUR8ZYIOJi4bDQQ,34.067837,-118.308804,1,2,"Chinese, Korean, Gastropubs",1.0
Hns7-VgOlBpv_089xqTBZA,34.0660603325114,-118.260219879448,1,2,"Coffee & Tea, Breakfast & Brunch, Acai Bowls",
Mr6w22suHjvQXX0-GLe6EA,34.0340906,-118.3621487,0,2,"Cheesesteaks, Burgers, Food Stands",
iDgSRXmuC7s4uYKo-1REtw,34.0337349,-118.24099,0,2,"Indonesian, Pop-Up Restaurants",
hThifVvziVJbn_GzsagItw,34.0988267,-118.3270184,2,1,"Pizza, Sports Bars, Italian",1.0
ObzVtIRkNeoF2yBqGBWywg,34.10409779105841,-118.29173679082383,0,1,"Cocktail Bars, Tacos",
_joblNyGX1-cs4ZZHYCNvw,34.0748603501321,-118.240410424769,0,1,Hawaiian,1.0
VKr1eRPJAH7RIAHXtrSG6A,34.05245,-118.3071,1,2,"Korean, Noodles, Soup",1.0
ZAZPJN4L_cSq6qXSN_U1dg,34.0528020301326,-118.250135182586,1,1,"Breakfast & Brunch, New American",2.0
